,Unnamed: 0,lat,long,fc_loss,fc_gain,awb,interpolated_AMT,interpolated_AMP
19925,19925,-34.5,-54.5,0.0,0.0,1.0,17.299999999999997,1140.2
19926,19926,-34.5,-53.5,0.0,0.0,1.0,17.82916666666666,1108.6083333333333
19927,19927,-34.5,-52.5,0.0,0.0,0.0,17.788257575757584,1144.7992424242423
19928,19928,-34.5,-51.5,0.0,0.0,0.0,17.731094527363183,1193.9805970149253
19929,19929,-34.5,-50.5,0.0,0.0,0.0,17.63557213930348,1273.8194029850747
19930,19930,-34.5,-49.5,0.0,0.0,,17.540049751243778,1353.658208955224
19931,19931,-34.5,-48.5,0.0,0.0,,17.444527363184076,1433.4970149253732
19932,19932,-34.5,-47.5,0.0,0.0,,17.26468253968252,1462.6226190476189
19933,19933,-34.5,-46.5,0.0,0.0,,16.934523809523803,1401.3464285714285
19934,19934,-34.5,-45.5,0.0,0.0,,16.710851063829786,1348.5891489361702
19935,19935,-34.5,-44.5,0.0,0.0,,16.672127659574468,1310.6278723404255
19936,19936,-34.5,-43.5,0.0,0.0,,16.633404255319146,1272.6665957446808
19937,19937,-34.5,-42.5,0.0,0.0,,16.59468085106383,1234.705319148936
19938,19938,-34.5,-41.5,0.0,0.0,,16.555957446808513,1196.7440425531913
19939,19939,-34.5,-40.5,0.0,0.0,,16.517234042553188,1158.7827659574468
19940,19940,-34.5,-39.5,0.0,0.0,,16.47567567567569,955.6054054054051
19941,19941,-34.5,-38.5,0.0,0.0,,15.225579086697552,1051.3973593646592
19942,19942,-34.5,-37.5,0.0,0.0,,15.175943084050298,1032.7036995367305
19943,19943,-34.5,-36.5,0.0,0.0,,15.126307081403045,1014.0100397088021
19944,19944,-34.5,-35.5,0.0,0.0,,15.07667107875579,995.3163798808735
19945,19945,-34.5,-34.5,0.0,0.0,,15.02703507610854,976.622720052945
19946,19946,-34.5,-33.5,0.0,0.0,,14.977399073461285,957.9290602250167
19947,19947,-34.5,-32.5,0.0,0.0,,14.92776307081403,939.2354003970879
19948,19948,-34.5,-31.5,0.0,0.0,,14.878127068166778,920.5417405691594
19949,19949,-34.5,-30.5,0.0,0.0,,14.828491065519525,901.8480807412309
19950,19950,-34.5,-29.5,0.0,0.0,,14.778855062872271,883.1544209133024
19951,19951,-34.5,-28.5,0.0,0.0,,14.729219060225018,864.4607610853739
19952,19952,-34.5,-27.5,0.0,0.0,,14.679583057577764,845.7671012574453
19953,19953,-34.5,-26.5,0.0,0.0,,14.62994705493051,827.0734414295168
19954,19954,-34.5,-25.5,0.0,0.0,,14.580311052283257,808.3797816015883
19955,19955,-34.5,-24.5,0.0,0.0,,14.530675049636004,789.6861217736598
19956,19956,-34.5,-23.5,0.0,0.0,,14.48103904698875,770.9924619457313
19957,19957,-34.5,-22.5,0.0,0.0,,14.431403044341495,752.2988021178028
19958,19958,-34.5,-21.5,0.0,0.0,,14.381767041694241,733.6051422898743
19959,19959,-34.5,-20.5,0.0,0.0,,14.332131039046988,714.9114824619458
19960,19960,-34.5,-19.5,0.0,0.0,,14.282495036399736,696.2178226340172
19961,19961,-34.5,-18.5,0.0,0.0,,14.232859033752481,677.5241628060887
19962,19962,-34.5,-17.5,0.0,0.0,,14.183223031105229,658.8305029781602
19963,19963,-34.5,-16.5,0.0,0.0,,14.133587028457976,640.1368431502317
19964,19964,-34.5,-15.5,0.0,0.0,,14.083951025810721,621.4431833223032
19965,19965,-34.5,-14.5,0.0,0.0,,14.034315023163467,602.7495234943747
19966,19966,-34.5,-13.5,0.0,0.0,,13.984679020516216,584.055863666446
19967,19967,-34.5,-12.5,0.0,0.0,,13.935043017868962,565.3622038385175
19968,19968,-34.5,-11.5,0.0,0.0,,13.885407015221709,546.668544010589
19969,19969,-34.5,-10.5,0.0,0.0,,13.835771012574456,527.9748841826605
19970,19970,-34.5,-9.5,0.0,0.0,,13.786135009927204,509.2812243547319
19971,19971,-34.5,-8.5,0.0,0.0,,13.736499007279948,490.5875645268035
19972,19972,-34.5,-7.5,0.0,0.0,,13.686863004632695,471.89390469887485
19973,19973,-34.5,-6.5,0.0,0.0,,13.63722700198544,453.20024487094634
19974,19974,-34.5,-5.5,0.0,0.0,,13.587590999338186,434.5065850430179
19975,19975,-34.5,-4.5,0.0,0.0,,13.537954996690933,415.81292521508936
19976,19976,-34.5,-3.5,0.0,0.0,,13.48831899404368,397.11926538716085
19977,19977,-34.5,-2.5,0.0,0.0,,13.438682991396426,378.42560555923234
19978,19978,-34.5,-1.5,0.0,0.0,,13.38904698874917,359.7319457313038
19979,19979,-34.5,-0.5,0.0,0.0,,13.33941098610192,341.0382859033753
19980,19980,-34.5,0.5,0.0,0.0,,13.289774983454667,322.3446260754467
19981,19981,-34.5,1.5,0.0,0.0,,13.318320610687069,311.4692748091568
19982,19982,-34.5,2.5,0.0,0.0,,13.42366412213746,308.27385496182785
19983,19983,-34.5,3.5,0.0,0.0,,13.340103532277709,290.51125152253354
19984,19984,-34.5,4.5,0.0,0.0,,13.193574908647989,267.8929202192448
19985,19985,-34.5,5.5,0.0,0.0,,13.047046285018268,245.27458891595614
19986,19986,-34.5,6.5,0.0,0.0,,12.90051766138855,222.65625761266747
19987,19987,-34.5,7.5,0.0,0.0,,12.75398903775883,200.03792630937872
19988,19988,-34.5,8.5,0.0,0.0,,12.60746041412911,177.41959500609016
19989,19989,-34.5,9.5,0.0,0.0,,12.460931790499389,154.8012637028015
19990,19990,-34.5,10.5,0.0,0.0,0.0,12.314403166869667,132.18293239951288
19991,19991,-34.5,11.5,0.0,0.0,0.0,12.16787454323995,109.56460109622421
19992,19992,-34.5,12.5,0.0,0.0,0.0,12.1390590809628,99.88544857768059
19993,19993,-34.5,13.5,0.0,0.0,0.0,12.571006564551421,140.85393873085343
19994,19994,-34.5,14.5,0.0,0.0,0.0,13.002954048140044,181.82242888402632
19995,19995,-34.5,15.5,0.0,0.0,0.0,13.434901531728665,222.79091903719916
19996,19996,-34.5,16.5,0.0,0.0,0.0,13.866849015317287,263.759409190372
19997,19997,-34.5,17.5,0.0,0.0,0.0,14.3065059144677,301.2197907188353
19998,19998,-34.5,18.5,0.0,0.0,0.0,17.18921568627451,338.9911764705882
19999,19999,-34.5,19.5,0.0,0.0,275.0,17.049999999999997,377.05
20000,20000,-34.5,20.5,0.0,0.0,0.0,17.299999999999997,352.30000000000007
20001,20001,-34.5,21.5,0.0,0.0,4.0,17.46153846153848,373.8565217391303
20002,20002,-34.5,22.5,0.0,0.0,1.0,17.392,371.17443478260867
20003,20003,-34.5,23.5,0.0,0.0,137.0,17.279999999999983,353.1469565217392
20004,20004,-34.5,24.5,0.0,0.0,85.0,17.16799999999999,335.1194782608696
20005,20005,-34.5,25.5,0.0,0.0,0.0,17.055999999999994,317.092
20006,20006,-34.5,26.5,0.0,0.0,0.0,17.43108974358976,579.3176282051284
20007,20007,-34.5,27.5,0.0,0.0,0.0,17.565064102564122,583.1855769230771
20008,20008,-34.5,28.5,0.0,0.0,0.0,18.24326923076922,740.8894230769231
20009,20009,-34.5,29.5,0.0,0.0,0.0,17.96605504587156,818.3591743119266
20010,20010,-34.5,30.5,0.0,0.0,0.0,17.23440366972484,1016.0444954128449
20011,20011,-34.5,31.5,0.0,0.0,0.0,16.008236658932717,1248.7638631090488
20012,20012,-34.5,32.5,0.0,0.0,0.0,16.0546403712297,1208.0762374323278
20013,20013,-34.5,33.5,0.0,0.0,0.0,16.10104408352668,1167.3886117556071
20014,20014,-34.5,34.5,0.0,0.0,0.0,16.147447795823666,1126.7009860788862
20015,20015,-34.5,35.5,0.0,0.0,0.0,16.19385150812065,1086.0133604021655
20016,20016,-34.5,36.5,0.0,0.0,0.0,16.240255220417634,1045.3257347254448
20017,20017,-34.5,37.5,0.0,0.0,0.0,16.286658932714616,1004.6381090487239
20018,20018,-34.5,38.5,0.0,0.0,0.0,16.3330626450116,963.9504833720032
20019,20019,-34.5,39.5,0.0,0.0,0.0,16.379466357308587,923.2628576952823
20020,20020,-34.5,40.5,0.0,0.0,,16.42587006960557,882.5752320185615
20021,20021,-34.5,41.5,0.0,0.0,,16.472273781902555,841.8876063418406
20022,20022,-34.5,42.5,0.0,0.0,,16.518677494199537,801.1999806651198
20023,20023,-34.5,43.5,0.0,0.0,,16.565081206496522,760.512354988399
20024,20024,-34.5,44.5,0.0,0.0,,16.6114849187935,719.8247293116781
20025,20025,-34.5,45.5,0.0,0.0,,16.657888631090486,679.1371036349574
20026,20026,-34.5,46.5,0.0,0.0,,16.372446555819483,779.4595011876485
20027,20027,-34.5,47.5,0.0,0.0,,16.044933854479854,757.6554419723392
20028,20028,-34.5,48.5,0.0,0.0,,16.09965423932652,771.8625375826819
20029,20029,-34.5,49.5,0.0,0.0,,16.154374624173183,786.0696331930247
20030,20030,-34.5,50.5,0.0,0.0,,16.20909500901984,800.2767288033674
20031,20031,-34.5,51.5,0.0,0.0,,16.26381539386651,814.4838244137102
20032,20032,-34.5,52.5,0.0,0.0,,16.31853577871317,828.690920024053
20033,20033,-34.5,53.5,0.0,0.0,,16.37325616355983,842.8980156343955
20034,20034,-34.5,54.5,0.0,0.0,,16.42797654840649,857.1051112447384
20035,20035,-34.5,55.5,0.0,0.0,,13.731118881118885,1223.9384615384615
20036,20036,-34.5,56.5,0.0,0.0,,12.533208020050127,1393.0771929824564
20037,20037,-34.5,57.5,0.0,0.0,,12.03262322472849,1471.4152046783624
20038,20038,-34.5,58.5,0.0,0.0,,11.532038429406851,1549.7532163742694
20039,20039,-34.5,59.5,0.0,0.0,,11.031453634085214,1628.0912280701757
20040,20040,-34.5,60.5,0.0,0.0,,10.530868838763578,1706.429239766082
20041,20041,-34.5,61.5,0.0,0.0,,10.030284043441938,1784.7672514619883
20042,20042,-34.5,62.5,0.0,0.0,,11.078057553956825,1670.7375899280567
20043,20043,-34.5,63.5,0.0,0.0,,14.613362068965518,1254.6633620689654
20044,20044,-34.5,64.5,0.0,0.0,,14.97822245322245,1225.1243762993763
20045,20045,-34.5,65.5,0.0,0.0,,14.739553014553012,1224.7318607068605
20046,20046,-34.5,66.5,0.0,0.0,,14.500883575883575,1224.3393451143452
20047,20047,-34.5,67.5,0.0,0.0,,14.262214137214134,1223.9468295218292
20048,20048,-34.5,68.5,0.0,0.0,,14.023544698544699,1223.554313929314
20049,20049,-34.5,69.5,0.0,0.0,,13.784875259875259,1223.1617983367983
20050,20050,-34.5,70.5,0.0,0.0,,13.546205821205822,1222.769282744283
20051,20051,-34.5,71.5,0.0,0.0,,13.307536382536382,1222.3767671517671
20052,20052,-34.5,72.5,0.0,0.0,,13.068866943866944,1221.9842515592516
20053,20053,-34.5,73.5,0.0,0.0,,12.830197505197505,1221.591735966736
20054,20054,-34.5,74.5,0.0,0.0,,12.591528066528067,1221.1992203742204
20055,20055,-34.5,75.5,0.0,0.0,,12.352858627858627,1220.8067047817049
20056,20056,-34.5,76.5,0.0,0.0,,12.11418918918919,1220.4141891891893
20057,20057,-34.5,77.5,0.0,0.0,,11.87551975051975,1220.0216735966737
20058,20058,-34.5,78.5,0.0,0.0,,11.636850311850312,1219.629158004158
20059,20059,-34.5,79.5,0.0,0.0,,11.398180873180873,1219.2366424116424
20060,20060,-34.5,80.5,0.0,0.0,,11.882715654952076,1441.301118210863
20061,20061,-34.5,81.5,0.0,0.0,,12.373067092651755,1665.154792332268
20062,20062,-34.5,82.5,0.0,0.0,,12.83331295843521,1856.3491442542784
20063,20063,-34.5,83.5,0.0,0.0,,13.031210268948653,1762.940831295843
20064,20064,-34.5,84.5,0.0,0.0,,13.229107579462102,1669.5325183374077
20065,20065,-34.5,85.5,0.0,0.0,,13.427004889975548,1576.1242053789729
20066,20066,-34.5,86.5,0.0,0.0,,13.624902200488997,1482.7158924205378
20067,20067,-34.5,87.5,0.0,0.0,,13.822799511002446,1389.3075794621027
20068,20068,-34.5,88.5,0.0,0.0,,14.020696821515891,1295.8992665036674
20069,20069,-34.5,89.5,0.0,0.0,,14.218594132029342,1202.490953545232
20070,20070,-34.5,90.5,0.0,0.0,,14.416491442542785,1109.0826405867967
20071,20071,-34.5,91.5,0.0,0.0,,14.614388753056234,1015.6743276283617
20072,20072,-34.5,92.5,0.0,0.0,,14.812286063569681,922.2660146699264
20073,20073,-34.5,93.5,0.0,0.0,,15.010183374083129,828.8577017114912
20074,20074,-34.5,94.5,0.0,0.0,,15.20808068459658,735.4493887530562
20075,20075,-34.5,95.5,0.0,0.0,,15.405977995110023,642.0410757946208
20076,20076,-34.5,96.5,0.0,0.0,,15.603875305623475,548.6327628361856
20077,20077,-34.5,97.5,0.0,0.0,,15.801772616136919,455.2244498777506
20078,20078,-34.5,98.5,0.0,0.0,,15.892051282051284,447.78435897435895
20079,20079,-34.5,99.5,0.0,0.0,,15.93025641025641,481.94179487179485
20080,20080,-34.5,100.5,0.0,0.0,,15.968461538461538,516.0992307692309
20081,20081,-34.5,101.5,0.0,0.0,,16.006666666666668,550.2566666666667
20082,20082,-34.5,102.5,0.0,0.0,,16.044871794871796,584.4141025641026
20083,20083,-34.5,103.5,0.0,0.0,,16.083076923076923,618.5715384615384
20084,20084,-34.5,104.5,0.0,0.0,,16.12128205128205,652.7289743589745
20085,20085,-34.5,105.5,0.0,0.0,,16.15948717948718,686.8864102564103
20086,20086,-34.5,106.5,0.0,0.0,,16.197692307692307,721.0438461538461
20087,20087,-34.5,107.5,0.0,0.0,,16.235897435897435,755.2012820512822
20088,20088,-34.5,108.5,0.0,0.0,,16.274102564102563,789.3587179487179
20089,20089,-34.5,109.5,0.0,0.0,,16.31230769230769,823.5161538461539
20090,20090,-34.5,110.5,0.0,0.0,0.0,16.35051282051282,857.6735897435898
20091,20091,-34.5,111.5,0.0,0.0,0.0,16.388717948717947,891.8310256410256
20092,20092,-34.5,112.5,0.0,0.0,0.0,16.426923076923078,925.9884615384616
20093,20093,-34.5,113.5,0.0,0.0,0.0,16.465128205128206,960.1458974358975
20094,20094,-34.5,114.5,0.0,0.0,0.0,16.503333333333334,994.3033333333333
20095,20095,-34.5,115.5,0.0,0.0,61.0,16.223357664233575,999.1109489051095
20096,20096,-34.5,116.5,0.0,0.0,3.0,14.95,884.95
20097,20097,-34.5,117.5,0.0,0.0,0.0,14.9,634.7
20098,20098,-34.5,118.5,0.0,0.0,0.0,15.6,699.1500000000001
20099,20099,-34.5,119.5,0.0,0.0,0.0,15.325,769.2750000000001
20100,20100,-34.5,120.5,0.0,0.0,0.0,15.387235649546835,720.491918429003
20101,20101,-34.5,121.5,0.0,0.0,0.0,15.449471299093661,671.7088368580061
20102,20102,-34.5,122.5,0.0,0.0,0.0,15.511706948640487,622.9257552870091
20103,20103,-34.5,123.5,0.0,0.0,0.0,15.543864306784661,587.0255162241888
20104,20104,-34.5,124.5,0.0,0.0,0.0,15.58410029498525,588.007227138643
20105,20105,-34.5,125.5,0.0,0.0,0.0,15.62433628318584,588.9889380530973
20106,20106,-34.5,126.5,0.0,0.0,0.0,15.66457227138643,589.9706489675517
20107,20107,-34.5,127.5,0.0,0.0,0.0,15.704808259587017,590.9523598820059
20108,20108,-34.5,128.5,0.0,0.0,0.0,15.745652173913044,588.0880434782608
20109,20109,-34.5,129.5,0.0,0.0,0.0,15.789130434782608,568.5576086956521
20110,20110,-34.5,130.5,0.0,0.0,0.0,15.832608695652175,549.0271739130435
20111,20111,-34.5,131.5,0.0,0.0,0.0,15.87608695652174,529.4967391304348
20112,20112,-34.5,132.5,0.0,0.0,0.0,15.919565217391304,509.96630434782605
20113,20113,-34.5,133.5,0.0,0.0,0.0,15.934615384615386,488.17692307692306
20114,20114,-34.5,134.5,0.0,0.0,0.0,15.945604395604397,466.06483516483513
20115,20115,-34.5,135.5,0.0,0.0,0.0,16.011111111111113,462.91111111111104
20116,20116,-34.5,136.5,0.0,0.0,0.0,16.5875,383.87499999999994
20117,20117,-34.5,137.5,0.0,0.0,0.0,16.566666666666666,380.45
20118,20118,-34.5,138.5,0.0,0.0,0.0,16.6,472.3
20119,20119,-34.5,139.5,0.0,0.0,0.0,16.450000000000003,281.9
20120,20120,-34.5,140.5,0.0,0.0,0.0,17.05,259.0
20121,20121,-34.5,141.5,0.0,0.0,0.0,17.5,267.45
20122,20122,-34.5,142.5,0.0,0.0,0.0,18.1,279.70000000000005
20123,20123,-34.5,143.5,0.0,0.0,0.0,17.75,285.2
20124,20124,-34.5,144.5,0.0,0.0,0.0,17.45,322.8
20125,20125,-34.5,145.5,0.0,0.0,0.0,17.5,349.04999999999995
20126,20126,-34.5,146.5,0.0,0.0,0.0,17.55,364.85
20127,20127,-34.5,147.5,0.0,0.0,0.0,16.15,467.70000000000005
20128,20128,-34.5,148.5,0.0,0.0,92.0,14.3,518.4
20129,20129,-34.5,149.5,0.0,0.0,0.0,13.25,573.55
20130,20130,-34.5,150.5,0.0,0.0,141.0,15.950000000000001,690.3
20131,20131,-34.5,151.5,0.0,0.0,118.0,17.721264367816094,1196.0482758620687
20132,20132,-34.5,152.5,0.0,0.0,0.0,17.57030456852792,1203.3527918781726
20133,20133,-34.5,153.5,0.0,0.0,0.0,17.015989847715737,1413.4715736040612
20134,20134,-34.5,154.5,0.0,0.0,0.0,16.461675126903554,1623.5903553299493
20135,20135,-34.5,155.5,0.0,0.0,0.0,15.907360406091371,1833.7091370558376
20136,20136,-34.5,156.5,0.0,0.0,0.0,16.27759900990099,1864.1865099009904
20137,20137,-34.5,157.5,0.0,0.0,0.0,16.28230198019802,1810.0644801980197
20138,20138,-34.5,158.5,0.0,0.0,0.0,16.28700495049505,1755.9424504950493
20139,20139,-34.5,159.5,0.0,0.0,0.0,16.29170792079208,1701.8204207920792
20140,20140,-34.5,160.5,0.0,0.0,,16.29641089108911,1647.6983910891088
20141,20141,-34.5,161.5,0.0,0.0,,16.30111386138614,1593.5763613861386
20142,20142,-34.5,162.5,0.0,0.0,,16.30581683168317,1539.4543316831684
20143,20143,-34.5,163.5,0.0,0.0,,16.3105198019802,1485.3323019801983
20144,20144,-34.5,164.5,0.0,0.0,,16.31522277227723,1431.2102722772277
20145,20145,-34.5,165.5,0.0,0.0,,16.31992574257426,1377.0882425742575
20146,20146,-34.5,166.5,0.0,0.0,,16.324628712871288,1322.966212871287
20147,20147,-34.5,167.5,0.0,0.0,,16.329331683168316,1268.8441831683167
20148,20148,-34.5,168.5,0.0,0.0,,16.33403465346535,1214.7221534653465
20149,20149,-34.5,169.5,0.0,0.0,,16.365789473684213,1213.9657894736843
20150,20150,-34.5,170.5,0.0,0.0,0.0,16.412573099415205,1242.8570175438597
20151,20151,-34.5,171.5,0.0,0.0,0.0,16.297714604236344,1221.7658862876256
20152,20152,-34.5,172.5,0.0,0.0,0.0,16.179096989966556,1199.5123745819399
20153,20153,-34.5,173.5,0.0,0.0,0.0,14.142765042979942,1452.3821633237822
20154,20154,-34.5,174.5,0.0,0.0,0.0,14.27583333333333,1530.9691666666665
20155,20155,-34.5,175.5,0.0,0.0,0.0,14.47861111111111,1562.7830555555554
20156,20156,-34.5,176.5,0.0,0.0,0.0,14.681388888888888,1594.5969444444445
20157,20157,-34.5,177.5,0.0,0.0,0.0,14.884166666666667,1626.4108333333336
20158,20158,-34.5,178.5,0.0,0.0,0.0,16.149999999999977,1560.1166666666634
20159,20159,-34.5,179.5,0.0,0.0,0.0,11.354987834549878,1897.4846715328467
20160,20160,-33.5,-179.5,0.0,0.0,,12.103676470588235,2344.214600840336
20161,20161,-33.5,-178.5,0.0,0.0,,15.10220588235294,2001.8744747899161
20162,20162,-33.5,-177.5,0.0,0.0,,17.829852169766333,1613.02339055794
20163,20163,-33.5,-176.5,0.0,0.0,,17.84444444444444,1555.0500000000002
20164,20164,-33.5,-175.5,0.0,0.0,,17.859036719122557,1497.0766094420599
20165,20165,-33.5,-174.5,0.0,0.0,,17.873628993800665,1439.10321888412
20166,20166,-33.5,-173.5,0.0,0.0,,17.888221268478777,1381.1298283261801
20167,20167,-33.5,-172.5,0.0,0.0,,17.902813543156892,1323.1564377682403
20168,20168,-33.5,-171.5,0.0,0.0,,17.917405817835004,1265.1830472103004
20169,20169,-33.5,-170.5,0.0,0.0,,17.931998092513115,1207.2096566523605
20170,20170,-33.5,-169.5,0.0,0.0,,17.946590367191224,1149.2362660944207
20171,20171,-33.5,-168.5,0.0,0.0,,17.879226671927405,1164.1533833103176
20172,20172,-33.5,-167.5,0.0,0.0,,17.618899191161965,1180.6423160386664
20173,20173,-33.5,-166.5,0.0,0.0,,17.35857171039653,1197.1312487670152
20174,20174,-33.5,-165.5,0.0,0.0,,17.098244229631092,1213.6201814953638
20175,20175,-33.5,-164.5,0.0,0.0,,16.837916748865656,1230.1091142237128
20176,20176,-33.5,-163.5,0.0,0.0,,16.57758926810022,1246.5980469520616
20177,20177,-33.5,-162.5,0.0,0.0,,16.317261787334782,1263.0869796804104
20178,20178,-33.5,-161.5,0.0,0.0,,16.056934306569346,1279.5759124087595
20179,20179,-33.5,-160.5,0.0,0.0,,15.79660682580391,1296.064845137108
20180,20180,-33.5,-159.5,0.0,0.0,,15.53627934503847,1312.5537778654566
20181,20181,-33.5,-158.5,0.0,0.0,,15.275951864273033,1329.0427105938056
20182,20182,-33.5,-157.5,0.0,0.0,,15.015624383507598,1345.5316433221542
20183,20183,-33.5,-156.5,0.0,0.0,,14.75529690274216,1362.020576050503
20184,20184,-33.5,-155.5,0.0,0.0,,14.487166732988458,1384.7351372861121
20185,20185,-33.5,-154.5,0.0,0.0,,14.214902506963787,1410.7481894150417
20186,20186,-33.5,-153.5,0.0,0.0,,13.942638280939116,1436.7612415439712
20187,20187,-33.5,-152.5,0.0,0.0,,13.670374054914443,1462.774293672901
20188,20188,-33.5,-151.5,0.0,0.0,,13.398109828889773,1488.7873458018305
20189,20189,-33.5,-150.5,0.0,0.0,,13.125845602865102,1514.80039793076
20190,20190,-33.5,-149.5,0.0,0.0,,12.853581376840427,1540.8134500596896
20191,20191,-33.5,-148.5,0.0,0.0,,12.581317150815757,1566.8265021886193
20192,20192,-33.5,-147.5,0.0,0.0,,12.608359957401493,1585.2472310969117
20193,20193,-33.5,-146.5,0.0,0.0,,13.385436893203883,1581.7351941747575
20194,20194,-33.5,-145.5,0.0,0.0,,13.847368421052636,1579.4197368421055
20195,20195,-33.5,-144.5,0.0,0.0,,14.286305732484077,1579.82898089172
20196,20196,-33.5,-143.5,0.0,0.0,,14.450636942675159,1578.881210191083
20197,20197,-33.5,-142.5,0.0,0.0,,14.446875,1579.9437500000001
20198,20198,-33.5,-141.5,0.0,0.0,,14.366954318448885,1585.997249559342
20199,20199,-33.5,-140.5,0.0,0.0,,14.33546195652174,1574.1596467391307
20200,20200,-33.5,-139.5,0.0,0.0,,14.303969594594594,1562.322043918919
20201,20201,-33.5,-138.5,0.0,0.0,,14.272477232667448,1550.4844410987075
20202,20202,-33.5,-137.5,0.0,0.0,,14.240984870740306,1538.646838278496
20203,20203,-33.5,-136.5,0.0,0.0,,14.209492508813165,1526.8092354582845
20204,20204,-33.5,-135.5,0.0,0.0,,14.178000146886017,1514.971632638073
20205,20205,-33.5,-134.5,0.0,0.0,,14.146507784958875,1503.1340298178616
20206,20206,-33.5,-133.5,0.0,0.0,,14.115015423031728,1491.2964269976499
20207,20207,-33.5,-132.5,0.0,0.0,,14.083523061104582,1479.4588241774381
20208,20208,-33.5,-131.5,0.0,0.0,,14.052030699177442,1467.6212213572271
20209,20209,-33.5,-130.5,0.0,0.0,,14.020538337250299,1455.7836185370156
20210,20210,-33.5,-129.5,0.0,0.0,,13.989045975323151,1443.946015716804
20211,20211,-33.5,-128.5,0.0,0.0,,13.957553613396007,1432.1084128965922
20212,20212,-33.5,-127.5,0.0,0.0,,13.926061251468862,1420.2708100763807
20213,20213,-33.5,-126.5,0.0,0.0,,13.89456888954172,1408.4332072561695
20214,20214,-33.5,-125.5,0.0,0.0,,13.863076527614574,1396.595604435958
20215,20215,-33.5,-124.5,0.0,0.0,,13.831584165687428,1384.7580016157463
20216,20216,-33.5,-123.5,0.0,0.0,,13.800091803760285,1372.9203987955348
20217,20217,-33.5,-122.5,0.0,0.0,,13.768599441833137,1361.0827959753233
20218,20218,-33.5,-121.5,0.0,0.0,,13.737107079905993,1349.2451931551118
20219,20219,-33.5,-120.5,0.0,0.0,,13.70561471797885,1337.4075903349003
20220,20220,-33.5,-119.5,0.0,0.0,,13.674122356051708,1325.5699875146888
20221,20221,-33.5,-118.5,0.0,0.0,,13.642629994124562,1313.7323846944773
20222,20222,-33.5,-117.5,0.0,0.0,,13.611137632197417,1301.8947818742658
20223,20223,-33.5,-116.5,0.0,0.0,,13.57964527027027,1290.0571790540541
20224,20224,-33.5,-115.5,0.0,0.0,,13.548152908343127,1278.2195762338424
20225,20225,-33.5,-114.5,0.0,0.0,,13.516660546415984,1266.3819734136314
20226,20226,-33.5,-113.5,0.0,0.0,,13.48516818448884,1254.5443705934197
20227,20227,-33.5,-112.5,0.0,0.0,,13.453675822561694,1242.7067677732082
20228,20228,-33.5,-111.5,0.0,0.0,,13.42218346063455,1230.8691649529965
20229,20229,-33.5,-110.5,0.0,0.0,,13.390691098707403,1219.031562132785
20230,20230,-33.5,-109.5,0.0,0.0,,13.359198736780261,1207.1939593125735
20231,20231,-33.5,-108.5,0.0,0.0,,13.327706374853118,1195.356356492362
20232,20232,-33.5,-107.5,0.0,0.0,,13.29621401292597,1183.5187536721505
20233,20233,-33.5,-106.5,0.0,0.0,,13.264721650998826,1171.681150851939
20234,20234,-33.5,-105.5,0.0,0.0,,13.23322928907168,1159.8435480317273
20235,20235,-33.5,-104.5,0.0,0.0,,13.201736927144538,1148.005945211516
20236,20236,-33.5,-103.5,0.0,0.0,,13.170244565217391,1136.1683423913046
20237,20237,-33.5,-102.5,0.0,0.0,,13.13875220329025,1124.330739571093
20238,20238,-33.5,-101.5,0.0,0.0,,13.107259841363103,1112.4931367508814
20239,20239,-33.5,-100.5,0.0,0.0,,13.07576747943596,1100.6555339306701
20240,20240,-33.5,-99.5,0.0,0.0,,13.044275117508814,1088.8179311104584
20241,20241,-33.5,-98.5,0.0,0.0,,13.012782755581672,1076.980328290247
20242,20242,-33.5,-97.5,0.0,0.0,,12.981290393654527,1065.1427254700354
20243,20243,-33.5,-96.5,0.0,0.0,,12.949798031727383,1053.305122649824
20244,20244,-33.5,-95.5,0.0,0.0,,12.918305669800237,1041.4675198296122
20245,20245,-33.5,-94.5,0.0,0.0,,12.886813307873094,1029.629917009401
20246,20246,-33.5,-93.5,0.0,0.0,,12.855320945945948,1017.7923141891893
20247,20247,-33.5,-92.5,0.0,0.0,,12.823828584018804,1005.9547113689778
20248,20248,-33.5,-91.5,0.0,0.0,,12.79233622209166,994.1171085487663
20249,20249,-33.5,-90.5,0.0,0.0,,12.760843860164517,982.279505728555
20250,20250,-33.5,-89.5,0.0,0.0,,12.72935149823737,970.4419029083433
20251,20251,-33.5,-88.5,0.0,0.0,,12.697859136310225,958.6043000881316
20252,20252,-33.5,-87.5,0.0,0.0,,12.66636677438308,946.7666972679201
20253,20253,-33.5,-86.5,0.0,0.0,,12.634874412455938,934.9290944477088
20254,20254,-33.5,-85.5,0.0,0.0,,12.603382050528793,923.0914916274972
20255,20255,-33.5,-84.5,0.0,0.0,,12.571889688601646,911.2538888072856
20256,20256,-33.5,-83.5,0.0,0.0,,12.540397326674503,899.4162859870742
20257,20257,-33.5,-82.5,0.0,0.0,,12.508904964747355,887.5786831668626
20258,20258,-33.5,-81.5,0.0,0.0,,12.454557945041815,871.8887096774193
20259,20259,-33.5,-80.5,0.0,0.0,,12.446654275092937,839.7263011152417
20260,20260,-33.5,-79.5,0.0,0.0,0.0,12.489473684210527,780.1026315789475
20261,20261,-33.5,-78.5,0.0,0.0,0.0,12.927397260273974,739.9924657534247
