,lat,long,fc_loss,fc_gain,awb
22732,-26.5,-127.5,0.0,0.0,
22733,-26.5,-126.5,0.0,0.0,
22734,-26.5,-125.5,0.0,0.0,
22735,-26.5,-124.5,0.0,0.0,
22736,-26.5,-123.5,0.0,0.0,
22737,-26.5,-122.5,0.0,0.0,
22738,-26.5,-121.5,0.0,0.0,
22739,-26.5,-120.5,0.0,0.0,
22740,-26.5,-119.5,0.0,0.0,
22741,-26.5,-118.5,0.0,0.0,
22742,-26.5,-117.5,0.0,0.0,
22743,-26.5,-116.5,0.0,0.0,
22744,-26.5,-115.5,0.0,0.0,
22745,-26.5,-114.5,0.0,0.0,
22746,-26.5,-113.5,0.0,0.0,
22747,-26.5,-112.5,0.0,0.0,
22748,-26.5,-111.5,0.0,0.0,
22749,-26.5,-110.5,0.0,0.0,
22750,-26.5,-109.5,0.0,0.0,
22751,-26.5,-108.5,0.0,0.0,
22752,-26.5,-107.5,0.0,0.0,
22753,-26.5,-106.5,0.0,0.0,
22754,-26.5,-105.5,0.0,0.0,
22755,-26.5,-104.5,0.0,0.0,
22756,-26.5,-103.5,0.0,0.0,
22757,-26.5,-102.5,0.0,0.0,
22758,-26.5,-101.5,0.0,0.0,
22759,-26.5,-100.5,0.0,0.0,
22760,-26.5,-99.5,0.0,0.0,
22761,-26.5,-98.5,0.0,0.0,
22762,-26.5,-97.5,0.0,0.0,
22763,-26.5,-96.5,0.0,0.0,
22764,-26.5,-95.5,0.0,0.0,
22765,-26.5,-94.5,0.0,0.0,
22766,-26.5,-93.5,0.0,0.0,
22767,-26.5,-92.5,0.0,0.0,
22768,-26.5,-91.5,0.0,0.0,
22769,-26.5,-90.5,0.0,0.0,
22770,-26.5,-89.5,0.0,0.0,
22771,-26.5,-88.5,0.0,0.0,
22772,-26.5,-87.5,0.0,0.0,
22773,-26.5,-86.5,0.0,0.0,
22774,-26.5,-85.5,0.0,0.0,
22775,-26.5,-84.5,0.0,0.0,
22776,-26.5,-83.5,0.0,0.0,
22777,-26.5,-82.5,0.0,0.0,
22778,-26.5,-81.5,0.0,0.0,
22779,-26.5,-80.5,0.0,0.0,
22780,-26.5,-79.5,0.0,0.0,0.0
22781,-26.5,-78.5,0.0,0.0,0.0
22782,-26.5,-77.5,0.0,0.0,0.0
22783,-26.5,-76.5,0.0,0.0,0.0
22784,-26.5,-75.5,0.0,0.0,0.0
22785,-26.5,-74.5,0.0,0.0,0.0
22786,-26.5,-73.5,0.0,0.0,0.0
22787,-26.5,-72.5,0.0,0.0,0.0
22788,-26.5,-71.5,0.0,0.0,0.0
22789,-26.5,-70.5,0.0,0.0,0.0
22790,-26.5,-69.5,0.0,0.0,0.0
22791,-26.5,-68.5,0.0,0.0,0.0
22792,-26.5,-67.5,0.0,0.0,0.0
22793,-26.5,-66.5,0.0,0.0,0.0
22794,-26.5,-65.5,0.0,0.0,0.0
22795,-26.5,-64.5,0.0,0.0,86.0
22796,-26.5,-63.5,1.0,0.0,51.0
22797,-26.5,-62.5,0.0,0.0,39.0
22798,-26.5,-61.5,1.0,0.0,60.0
22799,-26.5,-60.5,0.0,0.0,77.0
22800,-26.5,-59.5,0.0,0.0,0.0
22801,-26.5,-58.5,0.0,0.0,49.0
22802,-26.5,-57.5,0.0,0.0,0.0
22803,-26.5,-56.5,0.0,0.0,102.0
22804,-26.5,-55.5,0.0,0.0,107.0
22805,-26.5,-54.5,0.0,0.0,184.0
22806,-26.5,-53.5,0.0,0.0,195.0
22807,-26.5,-52.5,0.0,0.0,121.0
22808,-26.5,-51.5,0.0,0.0,114.0
22809,-26.5,-50.5,0.0,0.0,115.0
22810,-26.5,-49.5,0.0,0.0,0.0
22811,-26.5,-48.5,1.0,1.0,140.0
22812,-26.5,-47.5,0.0,0.0,0.0
22813,-26.5,-46.5,0.0,0.0,0.0
22814,-26.5,-45.5,0.0,0.0,0.0
22815,-26.5,-44.5,0.0,0.0,0.0
22816,-26.5,-43.5,0.0,0.0,0.0
22817,-26.5,-42.5,0.0,0.0,0.0
22818,-26.5,-41.5,0.0,0.0,0.0
22819,-26.5,-40.5,0.0,0.0,0.0
22820,-26.5,-39.5,0.0,0.0,
22821,-26.5,-38.5,0.0,0.0,
22822,-26.5,-37.5,0.0,0.0,
22823,-26.5,-36.5,0.0,0.0,
22824,-26.5,-35.5,0.0,0.0,
22825,-26.5,-34.5,0.0,0.0,
22826,-26.5,-33.5,0.0,0.0,
22827,-26.5,-32.5,0.0,0.0,
22828,-26.5,-31.5,0.0,0.0,
22829,-26.5,-30.5,0.0,0.0,
22830,-26.5,-29.5,0.0,0.0,
22831,-26.5,-28.5,0.0,0.0,
22832,-26.5,-27.5,0.0,0.0,
22833,-26.5,-26.5,0.0,0.0,
22834,-26.5,-25.5,0.0,0.0,
22835,-26.5,-24.5,0.0,0.0,
22836,-26.5,-23.5,0.0,0.0,
22837,-26.5,-22.5,0.0,0.0,
22838,-26.5,-21.5,0.0,0.0,
22839,-26.5,-20.5,0.0,0.0,
22840,-26.5,-19.5,0.0,0.0,
22841,-26.5,-18.5,0.0,0.0,
22842,-26.5,-17.5,0.0,0.0,
22843,-26.5,-16.5,0.0,0.0,
22844,-26.5,-15.5,0.0,0.0,
22845,-26.5,-14.5,0.0,0.0,
22846,-26.5,-13.5,0.0,0.0,
22847,-26.5,-12.5,0.0,0.0,
22848,-26.5,-11.5,0.0,0.0,
22849,-26.5,-10.5,0.0,0.0,
22850,-26.5,-9.5,0.0,0.0,
22851,-26.5,-8.5,0.0,0.0,
22852,-26.5,-7.5,0.0,0.0,
22853,-26.5,-6.5,0.0,0.0,
22854,-26.5,-5.5,0.0,0.0,
22855,-26.5,-4.5,0.0,0.0,
22856,-26.5,-3.5,0.0,0.0,
22857,-26.5,-2.5,0.0,0.0,
22858,-26.5,-1.5,0.0,0.0,
22859,-26.5,-0.5,0.0,0.0,
22860,-26.5,0.5,0.0,0.0,
22861,-26.5,1.5,0.0,0.0,
22862,-26.5,2.5,0.0,0.0,
22863,-26.5,3.5,0.0,0.0,
22864,-26.5,4.5,0.0,0.0,
22865,-26.5,5.5,0.0,0.0,
22866,-26.5,6.5,0.0,0.0,
22867,-26.5,7.5,0.0,0.0,
22868,-26.5,8.5,0.0,0.0,
22869,-26.5,9.5,0.0,0.0,
22870,-26.5,10.5,0.0,0.0,0.0
22871,-26.5,11.5,0.0,0.0,0.0
22872,-26.5,12.5,0.0,0.0,0.0
22873,-26.5,13.5,0.0,0.0,0.0
22874,-26.5,14.5,0.0,0.0,0.0
22875,-26.5,15.5,0.0,0.0,0.0
22876,-26.5,16.5,0.0,0.0,0.0
22877,-26.5,17.5,0.0,0.0,0.0
22878,-26.5,18.5,0.0,0.0,0.0
22879,-26.5,19.5,0.0,0.0,0.0
22880,-26.5,20.5,0.0,0.0,0.0
22881,-26.5,21.5,0.0,0.0,0.0
22882,-26.5,22.5,0.0,0.0,0.0
22883,-26.5,23.5,0.0,0.0,0.0
22884,-26.5,24.5,0.0,0.0,0.0
22885,-26.5,25.5,0.0,0.0,0.0
22886,-26.5,26.5,0.0,0.0,0.0
22887,-26.5,27.5,0.0,0.0,0.0
22888,-26.5,28.5,0.0,0.0,0.0
22889,-26.5,29.5,0.0,0.0,0.0
22890,-26.5,30.5,0.0,0.0,0.0
22891,-26.5,31.5,0.0,0.0,60.0
22892,-26.5,32.5,0.0,0.0,49.0
22893,-26.5,33.5,0.0,0.0,0.0
22894,-26.5,34.5,0.0,0.0,0.0
22895,-26.5,35.5,0.0,0.0,0.0
22896,-26.5,36.5,0.0,0.0,0.0
22897,-26.5,37.5,0.0,0.0,0.0
22898,-26.5,38.5,0.0,0.0,0.0
22899,-26.5,39.5,0.0,0.0,0.0
22900,-26.5,40.5,0.0,0.0,0.0
22901,-26.5,41.5,0.0,0.0,0.0
22902,-26.5,42.5,0.0,0.0,0.0
22903,-26.5,43.5,0.0,0.0,0.0
22904,-26.5,44.5,0.0,0.0,0.0
22905,-26.5,45.5,0.0,0.0,0.0
22906,-26.5,46.5,0.0,0.0,0.0
22907,-26.5,47.5,0.0,0.0,0.0
22908,-26.5,48.5,0.0,0.0,0.0
22909,-26.5,49.5,0.0,0.0,0.0
22910,-26.5,50.5,0.0,0.0,0.0
22911,-26.5,51.5,0.0,0.0,0.0
22912,-26.5,52.5,0.0,0.0,0.0
22913,-26.5,53.5,0.0,0.0,0.0
22914,-26.5,54.5,0.0,0.0,0.0
22915,-26.5,55.5,0.0,0.0,0.0
22916,-26.5,56.5,0.0,0.0,0.0
22917,-26.5,57.5,0.0,0.0,0.0
22918,-26.5,58.5,0.0,0.0,0.0
22919,-26.5,59.5,0.0,0.0,0.0
22920,-26.5,60.5,0.0,0.0,
22921,-26.5,61.5,0.0,0.0,
22922,-26.5,62.5,0.0,0.0,
22923,-26.5,63.5,0.0,0.0,
22924,-26.5,64.5,0.0,0.0,
22925,-26.5,65.5,0.0,0.0,
22926,-26.5,66.5,0.0,0.0,
22927,-26.5,67.5,0.0,0.0,
22928,-26.5,68.5,0.0,0.0,
22929,-26.5,69.5,0.0,0.0,
22930,-26.5,70.5,0.0,0.0,
22931,-26.5,71.5,0.0,0.0,
22932,-26.5,72.5,0.0,0.0,
22933,-26.5,73.5,0.0,0.0,
22934,-26.5,74.5,0.0,0.0,
22935,-26.5,75.5,0.0,0.0,
22936,-26.5,76.5,0.0,0.0,
22937,-26.5,77.5,0.0,0.0,
22938,-26.5,78.5,0.0,0.0,
22939,-26.5,79.5,0.0,0.0,
22940,-26.5,80.5,0.0,0.0,
22941,-26.5,81.5,0.0,0.0,
22942,-26.5,82.5,0.0,0.0,
22943,-26.5,83.5,0.0,0.0,
22944,-26.5,84.5,0.0,0.0,
22945,-26.5,85.5,0.0,0.0,
22946,-26.5,86.5,0.0,0.0,
22947,-26.5,87.5,0.0,0.0,
22948,-26.5,88.5,0.0,0.0,
22949,-26.5,89.5,0.0,0.0,
22950,-26.5,90.5,0.0,0.0,
22951,-26.5,91.5,0.0,0.0,
22952,-26.5,92.5,0.0,0.0,
22953,-26.5,93.5,0.0,0.0,
22954,-26.5,94.5,0.0,0.0,
22955,-26.5,95.5,0.0,0.0,
22956,-26.5,96.5,0.0,0.0,
22957,-26.5,97.5,0.0,0.0,
22958,-26.5,98.5,0.0,0.0,
22959,-26.5,99.5,0.0,0.0,
22960,-26.5,100.5,0.0,0.0,
22961,-26.5,101.5,0.0,0.0,
22962,-26.5,102.5,0.0,0.0,
22963,-26.5,103.5,0.0,0.0,
22964,-26.5,104.5,0.0,0.0,
22965,-26.5,105.5,0.0,0.0,
22966,-26.5,106.5,0.0,0.0,
22967,-26.5,107.5,0.0,0.0,
22968,-26.5,108.5,0.0,0.0,
22969,-26.5,109.5,0.0,0.0,
22970,-26.5,110.5,0.0,0.0,0.0
22971,-26.5,111.5,0.0,0.0,0.0
22972,-26.5,112.5,0.0,0.0,0.0
22973,-26.5,113.5,0.0,0.0,0.0
22974,-26.5,114.5,0.0,0.0,0.0
22975,-26.5,115.5,0.0,0.0,0.0
22976,-26.5,116.5,0.0,0.0,0.0
22977,-26.5,117.5,0.0,0.0,0.0
22978,-26.5,118.5,0.0,0.0,0.0
22979,-26.5,119.5,0.0,0.0,0.0
22980,-26.5,120.5,0.0,0.0,0.0
22981,-26.5,121.5,0.0,0.0,0.0
22982,-26.5,122.5,0.0,0.0,0.0
22983,-26.5,123.5,0.0,0.0,0.0
22984,-26.5,124.5,0.0,0.0,0.0
22985,-26.5,125.5,0.0,0.0,0.0
22986,-26.5,126.5,0.0,0.0,0.0
22987,-26.5,127.5,0.0,0.0,0.0
22988,-26.5,128.5,0.0,0.0,0.0
22989,-26.5,129.5,0.0,0.0,0.0
22990,-26.5,130.5,0.0,0.0,0.0
22991,-26.5,131.5,0.0,0.0,0.0
22992,-26.5,132.5,0.0,0.0,0.0
22993,-26.5,133.5,0.0,0.0,0.0
22994,-26.5,134.5,0.0,0.0,0.0
22995,-26.5,135.5,0.0,0.0,0.0
22996,-26.5,136.5,0.0,0.0,0.0
22997,-26.5,137.5,0.0,0.0,0.0
22998,-26.5,138.5,0.0,0.0,0.0
22999,-26.5,139.5,0.0,0.0,0.0
23000,-26.5,140.5,0.0,0.0,0.0
23001,-26.5,141.5,0.0,0.0,0.0
23002,-26.5,142.5,0.0,0.0,0.0
23003,-26.5,143.5,0.0,0.0,0.0
23004,-26.5,144.5,0.0,0.0,0.0
23005,-26.5,145.5,0.0,0.0,0.0
23006,-26.5,146.5,0.0,0.0,0.0
23007,-26.5,147.5,0.0,0.0,0.0
23008,-26.5,148.5,0.0,0.0,0.0
23009,-26.5,149.5,0.0,0.0,0.0
23010,-26.5,150.5,0.0,0.0,0.0
23011,-26.5,151.5,0.0,0.0,3.0
23012,-26.5,152.5,0.0,0.0,0.0
23013,-26.5,153.5,0.0,0.0,110.0
23014,-26.5,154.5,0.0,0.0,0.0
23015,-26.5,155.5,0.0,0.0,0.0
23016,-26.5,156.5,0.0,0.0,0.0
23017,-26.5,157.5,0.0,0.0,0.0
23018,-26.5,158.5,0.0,0.0,0.0
23019,-26.5,159.5,0.0,0.0,0.0
23020,-26.5,160.5,0.0,0.0,0.0
23021,-26.5,161.5,0.0,0.0,0.0
23022,-26.5,162.5,0.0,0.0,0.0
23023,-26.5,163.5,0.0,0.0,0.0
23024,-26.5,164.5,0.0,0.0,0.0
23025,-26.5,165.5,0.0,0.0,0.0
23026,-26.5,166.5,0.0,0.0,0.0
23027,-26.5,167.5,0.0,0.0,0.0
23028,-26.5,168.5,0.0,0.0,0.0
23029,-26.5,169.5,0.0,0.0,0.0
23030,-26.5,170.5,0.0,0.0,
23031,-26.5,171.5,0.0,0.0,
23032,-26.5,172.5,0.0,0.0,
23033,-26.5,173.5,0.0,0.0,
23034,-26.5,174.5,0.0,0.0,
23035,-26.5,175.5,0.0,0.0,
23036,-26.5,176.5,0.0,0.0,
23037,-26.5,177.5,0.0,0.0,
23038,-26.5,178.5,0.0,0.0,
23039,-26.5,179.5,0.0,0.0,
23040,-25.5,-179.5,0.0,0.0,
23041,-25.5,-178.5,0.0,0.0,
23042,-25.5,-177.5,0.0,0.0,
23043,-25.5,-176.5,0.0,0.0,
23044,-25.5,-175.5,0.0,0.0,
23045,-25.5,-174.5,0.0,0.0,
23046,-25.5,-173.5,0.0,0.0,
23047,-25.5,-172.5,0.0,0.0,
23048,-25.5,-171.5,0.0,0.0,
23049,-25.5,-170.5,0.0,0.0,
23050,-25.5,-169.5,0.0,0.0,
23051,-25.5,-168.5,0.0,0.0,
23052,-25.5,-167.5,0.0,0.0,
23053,-25.5,-166.5,0.0,0.0,
23054,-25.5,-165.5,0.0,0.0,
23055,-25.5,-164.5,0.0,0.0,
23056,-25.5,-163.5,0.0,0.0,
23057,-25.5,-162.5,0.0,0.0,
23058,-25.5,-161.5,0.0,0.0,
23059,-25.5,-160.5,0.0,0.0,
23060,-25.5,-159.5,0.0,0.0,
23061,-25.5,-158.5,0.0,0.0,
23062,-25.5,-157.5,0.0,0.0,
23063,-25.5,-156.5,0.0,0.0,
23064,-25.5,-155.5,0.0,0.0,
23065,-25.5,-154.5,0.0,0.0,
23066,-25.5,-153.5,0.0,0.0,
23067,-25.5,-152.5,0.0,0.0,
23068,-25.5,-151.5,0.0,0.0,
23069,-25.5,-150.5,0.0,0.0,
23070,-25.5,-149.5,0.0,0.0,
23071,-25.5,-148.5,0.0,0.0,
23072,-25.5,-147.5,0.0,0.0,
23073,-25.5,-146.5,0.0,0.0,
23074,-25.5,-145.5,0.0,0.0,
23075,-25.5,-144.5,0.0,0.0,
23076,-25.5,-143.5,0.0,0.0,
23077,-25.5,-142.5,0.0,0.0,
23078,-25.5,-141.5,0.0,0.0,
23079,-25.5,-140.5,0.0,0.0,
23080,-25.5,-139.5,0.0,0.0,
23081,-25.5,-138.5,0.0,0.0,
23082,-25.5,-137.5,0.0,0.0,
23083,-25.5,-136.5,0.0,0.0,
23084,-25.5,-135.5,0.0,0.0,
23085,-25.5,-134.5,0.0,0.0,
23086,-25.5,-133.5,0.0,0.0,
23087,-25.5,-132.5,0.0,0.0,
23088,-25.5,-131.5,0.0,0.0,
23089,-25.5,-130.5,0.0,0.0,
23090,-25.5,-129.5,0.0,0.0,
23091,-25.5,-128.5,0.0,0.0,
23092,-25.5,-127.5,0.0,0.0,
23093,-25.5,-126.5,0.0,0.0,
23094,-25.5,-125.5,0.0,0.0,
23095,-25.5,-124.5,0.0,0.0,
23096,-25.5,-123.5,0.0,0.0,
23097,-25.5,-122.5,0.0,0.0,
23098,-25.5,-121.5,0.0,0.0,
23099,-25.5,-120.5,0.0,0.0,
23100,-25.5,-119.5,0.0,0.0,
23101,-25.5,-118.5,0.0,0.0,
23102,-25.5,-117.5,0.0,0.0,
23103,-25.5,-116.5,0.0,0.0,
23104,-25.5,-115.5,0.0,0.0,
23105,-25.5,-114.5,0.0,0.0,
23106,-25.5,-113.5,0.0,0.0,
23107,-25.5,-112.5,0.0,0.0,
23108,-25.5,-111.5,0.0,0.0,
23109,-25.5,-110.5,0.0,0.0,
23110,-25.5,-109.5,0.0,0.0,
23111,-25.5,-108.5,0.0,0.0,
23112,-25.5,-107.5,0.0,0.0,
23113,-25.5,-106.5,0.0,0.0,
23114,-25.5,-105.5,0.0,0.0,
23115,-25.5,-104.5,0.0,0.0,
23116,-25.5,-103.5,0.0,0.0,
23117,-25.5,-102.5,0.0,0.0,
23118,-25.5,-101.5,0.0,0.0,
23119,-25.5,-100.5,0.0,0.0,
23120,-25.5,-99.5,0.0,0.0,
23121,-25.5,-98.5,0.0,0.0,
23122,-25.5,-97.5,0.0,0.0,
23123,-25.5,-96.5,0.0,0.0,
23124,-25.5,-95.5,0.0,0.0,
23125,-25.5,-94.5,0.0,0.0,
23126,-25.5,-93.5,0.0,0.0,
23127,-25.5,-92.5,0.0,0.0,
23128,-25.5,-91.5,0.0,0.0,
23129,-25.5,-90.5,0.0,0.0,
23130,-25.5,-89.5,0.0,0.0,
23131,-25.5,-88.5,0.0,0.0,
23132,-25.5,-87.5,0.0,0.0,
23133,-25.5,-86.5,0.0,0.0,
23134,-25.5,-85.5,0.0,0.0,
23135,-25.5,-84.5,0.0,0.0,
23136,-25.5,-83.5,0.0,0.0,
23137,-25.5,-82.5,0.0,0.0,
23138,-25.5,-81.5,0.0,0.0,
23139,-25.5,-80.5,0.0,0.0,
23140,-25.5,-79.5,0.0,0.0,0.0
23141,-25.5,-78.5,0.0,0.0,0.0
23142,-25.5,-77.5,0.0,0.0,0.0
23143,-25.5,-76.5,0.0,0.0,0.0
23144,-25.5,-75.5,0.0,0.0,0.0
23145,-25.5,-74.5,0.0,0.0,0.0
23146,-25.5,-73.5,0.0,0.0,0.0
23147,-25.5,-72.5,0.0,0.0,0.0
23148,-25.5,-71.5,0.0,0.0,0.0
23149,-25.5,-70.5,0.0,0.0,0.0
23150,-25.5,-69.5,0.0,0.0,0.0
23151,-25.5,-68.5,0.0,0.0,0.0
23152,-25.5,-67.5,0.0,0.0,0.0
23153,-25.5,-66.5,0.0,0.0,0.0
23154,-25.5,-65.5,0.0,0.0,0.0
23155,-25.5,-64.5,0.0,0.0,109.0
23156,-25.5,-63.5,0.0,0.0,0.0
23157,-25.5,-62.5,0.0,0.0,44.0
23158,-25.5,-61.5,0.0,0.0,51.0
23159,-25.5,-60.5,0.0,0.0,68.0
23160,-25.5,-59.5,0.0,0.0,69.0
23161,-25.5,-58.5,0.0,0.0,70.0
23162,-25.5,-57.5,0.0,0.0,130.0
23163,-25.5,-56.5,0.0,0.0,1.0
23164,-25.5,-55.5,0.0,0.0,1.0
23165,-25.5,-54.5,0.0,0.0,0.0
23166,-25.5,-53.5,0.0,0.0,1.0
23167,-25.5,-52.5,0.0,0.0,123.0
23168,-25.5,-51.5,0.0,0.0,1.0
23169,-25.5,-50.5,1.0,0.0,165.0
23170,-25.5,-49.5,0.0,0.0,156.0
23171,-25.5,-48.5,0.0,0.0,94.0
23172,-25.5,-47.5,0.0,0.0,108.0
23173,-25.5,-46.5,0.0,0.0,0.0
23174,-25.5,-45.5,0.0,0.0,0.0
23175,-25.5,-44.5,0.0,0.0,0.0
23176,-25.5,-43.5,0.0,0.0,0.0
23177,-25.5,-42.5,0.0,0.0,0.0
23178,-25.5,-41.5,0.0,0.0,0.0
23179,-25.5,-40.5,0.0,0.0,0.0
23180,-25.5,-39.5,0.0,0.0,
23181,-25.5,-38.5,0.0,0.0,
23182,-25.5,-37.5,0.0,0.0,
23183,-25.5,-36.5,0.0,0.0,
23184,-25.5,-35.5,0.0,0.0,
23185,-25.5,-34.5,0.0,0.0,
23186,-25.5,-33.5,0.0,0.0,
23187,-25.5,-32.5,0.0,0.0,
23188,-25.5,-31.5,0.0,0.0,
23189,-25.5,-30.5,0.0,0.0,
23190,-25.5,-29.5,0.0,0.0,
23191,-25.5,-28.5,0.0,0.0,
23192,-25.5,-27.5,0.0,0.0,
23193,-25.5,-26.5,0.0,0.0,
23194,-25.5,-25.5,0.0,0.0,
23195,-25.5,-24.5,0.0,0.0,
23196,-25.5,-23.5,0.0,0.0,
23197,-25.5,-22.5,0.0,0.0,
23198,-25.5,-21.5,0.0,0.0,
23199,-25.5,-20.5,0.0,0.0,
23200,-25.5,-19.5,0.0,0.0,
23201,-25.5,-18.5,0.0,0.0,
23202,-25.5,-17.5,0.0,0.0,
23203,-25.5,-16.5,0.0,0.0,
23204,-25.5,-15.5,0.0,0.0,
23205,-25.5,-14.5,0.0,0.0,
23206,-25.5,-13.5,0.0,0.0,
23207,-25.5,-12.5,0.0,0.0,
23208,-25.5,-11.5,0.0,0.0,
23209,-25.5,-10.5,0.0,0.0,
23210,-25.5,-9.5,0.0,0.0,
23211,-25.5,-8.5,0.0,0.0,
23212,-25.5,-7.5,0.0,0.0,
23213,-25.5,-6.5,0.0,0.0,
23214,-25.5,-5.5,0.0,0.0,
23215,-25.5,-4.5,0.0,0.0,
23216,-25.5,-3.5,0.0,0.0,
23217,-25.5,-2.5,0.0,0.0,
23218,-25.5,-1.5,0.0,0.0,
23219,-25.5,-0.5,0.0,0.0,
23220,-25.5,0.5,0.0,0.0,
23221,-25.5,1.5,0.0,0.0,
23222,-25.5,2.5,0.0,0.0,
23223,-25.5,3.5,0.0,0.0,
23224,-25.5,4.5,0.0,0.0,
23225,-25.5,5.5,0.0,0.0,
23226,-25.5,6.5,0.0,0.0,
23227,-25.5,7.5,0.0,0.0,
23228,-25.5,8.5,0.0,0.0,
23229,-25.5,9.5,0.0,0.0,
23230,-25.5,10.5,0.0,0.0,0.0
23231,-25.5,11.5,0.0,0.0,0.0
23232,-25.5,12.5,0.0,0.0,0.0
23233,-25.5,13.5,0.0,0.0,0.0
23234,-25.5,14.5,0.0,0.0,0.0
23235,-25.5,15.5,0.0,0.0,0.0
23236,-25.5,16.5,0.0,0.0,0.0
23237,-25.5,17.5,0.0,0.0,0.0
23238,-25.5,18.5,0.0,0.0,0.0
23239,-25.5,19.5,0.0,0.0,0.0
23240,-25.5,20.5,0.0,0.0,0.0
23241,-25.5,21.5,0.0,0.0,0.0
23242,-25.5,22.5,0.0,0.0,0.0
23243,-25.5,23.5,0.0,0.0,0.0
23244,-25.5,24.5,0.0,0.0,0.0
23245,-25.5,25.5,0.0,0.0,0.0
23246,-25.5,26.5,0.0,0.0,0.0
23247,-25.5,27.5,0.0,0.0,0.0
23248,-25.5,28.5,0.0,0.0,1.0
23249,-25.5,29.5,0.0,0.0,15.0
23250,-25.5,30.5,0.0,0.0,66.0
23251,-25.5,31.5,1.0,1.0,166.0
23252,-25.5,32.5,0.0,0.0,39.0
23253,-25.5,33.5,0.0,0.0,30.0
23254,-25.5,34.5,0.0,0.0,34.0
23255,-25.5,35.5,0.0,0.0,0.0
23256,-25.5,36.5,0.0,0.0,0.0
23257,-25.5,37.5,0.0,0.0,0.0
23258,-25.5,38.5,0.0,0.0,0.0
23259,-25.5,39.5,0.0,0.0,0.0
23260,-25.5,40.5,0.0,0.0,0.0
23261,-25.5,41.5,0.0,0.0,0.0
23262,-25.5,42.5,0.0,0.0,0.0
23263,-25.5,43.5,0.0,0.0,0.0
23264,-25.5,44.5,0.0,0.0,0.0
23265,-25.5,45.5,0.0,0.0,37.0
23266,-25.5,46.5,0.0,0.0,39.0
23267,-25.5,47.5,0.0,0.0,13.0
23268,-25.5,48.5,0.0,0.0,0.0
23269,-25.5,49.5,0.0,0.0,0.0
23270,-25.5,50.5,0.0,0.0,0.0
23271,-25.5,51.5,0.0,0.0,0.0
23272,-25.5,52.5,0.0,0.0,0.0
23273,-25.5,53.5,0.0,0.0,0.0
23274,-25.5,54.5,0.0,0.0,0.0
23275,-25.5,55.5,0.0,0.0,0.0
23276,-25.5,56.5,0.0,0.0,0.0
23277,-25.5,57.5,0.0,0.0,0.0
23278,-25.5,58.5,0.0,0.0,0.0
23279,-25.5,59.5,0.0,0.0,0.0
23280,-25.5,60.5,0.0,0.0,
23281,-25.5,61.5,0.0,0.0,
23282,-25.5,62.5,0.0,0.0,
23283,-25.5,63.5,0.0,0.0,
23284,-25.5,64.5,0.0,0.0,
23285,-25.5,65.5,0.0,0.0,
23286,-25.5,66.5,0.0,0.0,
23287,-25.5,67.5,0.0,0.0,
23288,-25.5,68.5,0.0,0.0,
23289,-25.5,69.5,0.0,0.0,
23290,-25.5,70.5,0.0,0.0,
23291,-25.5,71.5,0.0,0.0,
23292,-25.5,72.5,0.0,0.0,
23293,-25.5,73.5,0.0,0.0,
23294,-25.5,74.5,0.0,0.0,
23295,-25.5,75.5,0.0,0.0,
23296,-25.5,76.5,0.0,0.0,
23297,-25.5,77.5,0.0,0.0,
23298,-25.5,78.5,0.0,0.0,
23299,-25.5,79.5,0.0,0.0,
23300,-25.5,80.5,0.0,0.0,
23301,-25.5,81.5,0.0,0.0,
23302,-25.5,82.5,0.0,0.0,
23303,-25.5,83.5,0.0,0.0,
23304,-25.5,84.5,0.0,0.0,
23305,-25.5,85.5,0.0,0.0,
23306,-25.5,86.5,0.0,0.0,
23307,-25.5,87.5,0.0,0.0,
23308,-25.5,88.5,0.0,0.0,
23309,-25.5,89.5,0.0,0.0,
23310,-25.5,90.5,0.0,0.0,
23311,-25.5,91.5,0.0,0.0,
23312,-25.5,92.5,0.0,0.0,
23313,-25.5,93.5,0.0,0.0,
23314,-25.5,94.5,0.0,0.0,
23315,-25.5,95.5,0.0,0.0,
23316,-25.5,96.5,0.0,0.0,
23317,-25.5,97.5,0.0,0.0,
23318,-25.5,98.5,0.0,0.0,
23319,-25.5,99.5,0.0,0.0,
23320,-25.5,100.5,0.0,0.0,
23321,-25.5,101.5,0.0,0.0,
23322,-25.5,102.5,0.0,0.0,
23323,-25.5,103.5,0.0,0.0,
23324,-25.5,104.5,0.0,0.0,
23325,-25.5,105.5,0.0,0.0,
23326,-25.5,106.5,0.0,0.0,
23327,-25.5,107.5,0.0,0.0,
23328,-25.5,108.5,0.0,0.0,
23329,-25.5,109.5,0.0,0.0,
23330,-25.5,110.5,0.0,0.0,0.0
23331,-25.5,111.5,0.0,0.0,0.0
23332,-25.5,112.5,0.0,0.0,0.0
23333,-25.5,113.5,0.0,0.0,0.0
23334,-25.5,114.5,0.0,0.0,0.0
23335,-25.5,115.5,0.0,0.0,0.0
23336,-25.5,116.5,0.0,0.0,0.0
23337,-25.5,117.5,0.0,0.0,0.0
23338,-25.5,118.5,0.0,0.0,0.0
23339,-25.5,119.5,0.0,0.0,0.0
23340,-25.5,120.5,0.0,0.0,0.0
23341,-25.5,121.5,0.0,0.0,0.0
23342,-25.5,122.5,0.0,0.0,0.0
23343,-25.5,123.5,0.0,0.0,0.0
23344,-25.5,124.5,0.0,0.0,0.0
23345,-25.5,125.5,0.0,0.0,0.0
